Synthetic_ID,Department,Years_of_Experience,Overtime_Hours,Absenteeism_Days,Patient_Load,Workdays_per_Month,Previous_Satisfaction_Rating,Overtime_Ratio,Workload_Intensity,Shift_Duration_Hours,Primary_Shift_Type,Scheduling_Assignments,Weekend_Work_Frequency,Consecutive_Assignments,Consecutive_Work_Days,Consecutive_Days_Off,Skill_Diversity,Contract_Flexibility,INRC_Shift_Pattern,INRC_Expected_Hours,Satisfaction_Score,Workload_Complexity,Scheduling_Stress_Index,Work_Life_Balance_Score,Skill_Utilization,Shift_Pattern_Consistency,Duration_Alignment,Scheduling_Harmony_Score
SYNTH_00740,Pediatrics,16,11,0,23,22,2.77,0.9166665902777842,0.7333333333333333,12,Late,0,0,0,0,2,2.0,PartTime,Day,8,3.02,0.0,0.3666666361111137,2.0,200.0,0,0,0.6583333409722216
SYNTH_00741,ICU,8,18,1,9,22,3.93,1.7999998200000182,0.7333333333333333,10,Day,0,0,2,5,0,2.0,PartTime,Night,12,4.76,0.0,0.9342856422857216,0.0,200.0,0,0,0.01642858942856959
SYNTH_00742,ICU,11,10,3,23,27,1.93,0.99999990000001,0.9,10,Day,0,0,1,3,0,2.0,FullTime,Day,8,4.51,0.0,0.5285713885714326,0.0,200.0,1,0,0.3678571528571418
SYNTH_00743,ER,18,7,3,6,19,4.25,0.8749998906250137,0.6333333333333333,8,Early,0,0,0,0,4,1.0,20Percent,Day,8,1.41,0.0,0.3499999562500055,4.0,100.0,0,1,1.4125000109374986
SYNTH_00744,Pediatrics,10,17,1,14,27,3.35,2.124999734375033,0.9,8,Early,0,0,0,0,2,0.0,0,Day,8,2.57,0.0,0.8499998937500133,2.0,0.0,0,1,0.7875000265624967
SYNTH_00745,ICU,13,10,2,6,26,1.84,0.99999990000001,0.8666666666666667,10,Day,0,0,1,3,0,0.0,0,Early,8,3.21,0.0,0.5285713885714326,0.0,0.0,0,0,0.11785715285714185
SYNTH_00746,Pediatrics,17,10,0,15,27,1.95,0.8333332638888947,0.9,12,Late,0,0,1,4,0,1.0,FullTime,Early,8,3.01,0.0,0.5047618769841293,0.0,100.0,0,0,0.12380953075396767
SYNTH_00747,Pediatrics,18,12,1,22,15,3.51,0.9999999166666736,0.5,12,Late,0,0,0,0,3,2.0,PartTime,Day,8,1.78,0.0,0.3999999666666695,3.0,200.0,0,0,0.9000000083333326
SYNTH_00748,ER,10,2,3,19,27,4.32,0.1666666527777789,0.9,12,Late,0,0,4,4,0,0.0,0,Night,12,4.44,0.0,0.23809523253968295,0.0,0.0,0,1,0.44047619186507925
SYNTH_00749,ICU,16,11,4,13,24,2.66,0.9166665902777842,0.8,12,Late,0,0,2,2,0,1.0,FullTime,Day,8,3.71,0.0,0.4523809218253994,0.0,100.0,0,0,0.13690476954365016
SYNTH_00750,General Medicine,5,2,3,23,21,2.03,0.2499999687500039,0.7,8,Early,0,0,0,0,3,1.0,20Percent,Day,8,4.35,0.0,0.09999998750000157,3.0,100.0,0,1,1.2250000031249997
SYNTH_00751,ER,13,9,4,13,26,4.47,0.8999999100000091,0.8666666666666667,10,Day,0,0,2,2,0,1.0,FullTime,Day,8,4.44,0.0,0.44571424971428936,0.0,100.0,1,0,0.38857143757142765
SYNTH_00752,ICU,18,16,0,7,24,3.68,1.3333332222222316,0.8,12,Late,0,0,0,0,4,0.0,0,Day,8,3.99,0.0,0.5333332888888926,4.0,0.0,0,0,1.116666677777777
SYNTH_00753,ICU,17,1,4,13,19,2.79,0.1249999843750019,0.6333333333333333,8,Early,0,0,1,3,0,0.0,0,Day,8,2.76,0.0,0.1785714223214293,0.0,0.0,0,1,0.4553571444196427
SYNTH_00754,ICU,9,16,1,18,22,2.95,1.3333332222222316,0.7333333333333333,12,Late,0,0,0,0,2,2.0,FullTime,Day,8,3.44,0.0,0.5333332888888926,2.0,200.0,0,0,0.6166666777777768
SYNTH_00755,ICU,14,15,4,23,23,1.82,1.4999998500000151,0.7666666666666667,10,Day,0,0,4,4,0,1.0,FullTime,Night,12,1.64,0.0,0.7714285114285775,0.0,100.0,0,0,0.05714287214285563
SYNTH_00756,ICU,17,1,2,11,25,3.51,0.1249999843750019,0.8333333333333334,8,Early,0,0,1,4,0,1.0,PartTime,Day,8,3.69,0.0,0.22142856517857218,0.0,100.0,0,1,0.44464285870535697
SYNTH_00757,Pediatrics,4,19,1,20,28,2.43,1.899999810000019,0.9333333333333332,10,Day,0,0,0,0,2,1.0,PartTime,Day,8,1.72,0.0,0.7599999240000077,2.0,100.0,1,0,0.8100000189999981
SYNTH_00758,ER,18,5,0,20,21,4.98,0.499999950000005,0.7,10,Day,0,0,0,0,4,1.0,PartTime,Day,8,3.78,0.0,0.19999998000000202,4.0,100.0,1,0,1.4500000049999995
SYNTH_00759,Pediatrics,15,9,1,5,28,2.92,1.1249998593750177,0.9333333333333332,8,Early,0,0,0,0,6,1.0,HalfTime,Day,8,1.92,0.0,0.44999994375000707,6.0,100.0,0,1,1.8875000140624982
SYNTH_00760,General Medicine,11,9,2,8,27,2.94,1.1249998593750177,0.9,8,Early,0,0,1,4,0,2.0,FullTime,Day,8,1.47,0.0,0.6214285151785784,0.0,200.0,0,1,0.3446428712053554
SYNTH_00761,ICU,12,7,0,8,29,3.26,0.8749998906250137,0.9666666666666668,8,Early,0,0,4,4,0,2.0,FullTime,Day,8,1.66,0.0,0.521428527678577,0.0,200.0,0,1,0.36964286808035574
SYNTH_00762,ER,9,0,3,11,21,4.67,0.0,0.7,8,Early,0,0,0,0,4,0.0,0,Day,8,1.01,0.0,0.0,4.0,0.0,0,1,1.5
SYNTH_00763,ICU,13,12,2,12,15,4.2,1.4999998125000236,0.5,8,Early,0,0,0,0,2,1.0,FullTime,Day,8,3.87,0.0,0.5999999250000094,2.0,100.0,0,1,0.8500000187499976
SYNTH_00764,ER,15,8,0,21,29,2.8,0.9999998750000156,0.9666666666666668,8,Early,0,0,1,4,0,1.0,HalfTime,Night,12,3.93,0.0,0.5714285214285777,0.0,100.0,0,0,0.10714286964285558
SYNTH_00765,Pediatrics,15,9,4,9,18,3.87,1.1249998593750177,0.6,8,Early,0,0,4,4,0,2.0,HalfTime,Early,8,3.06,0.0,0.6214285151785784,0.0,200.0,1,1,0.5946428712053554
SYNTH_00766,ER,5,14,1,11,16,3.34,1.166666569444453,0.5333333333333333,12,Late,0,0,0,0,3,1.0,HalfTime,Day,8,1.65,0.0,0.4666666277777812,3.0,100.0,0,0,0.8833333430555548
SYNTH_00767,General Medicine,19,4,0,24,16,2.97,0.399999960000004,0.5333333333333333,10,Day,0,0,0,0,2,2.0,HalfTime,Day,8,1.33,0.0,0.1599999840000016,2.0,200.0,1,0,0.9600000039999996
SYNTH_00768,General Medicine,14,15,1,24,16,1.77,1.8749997656250292,0.5333333333333333,8,Early,0,0,4,4,0,2.0,FullTime,Early,8,1.08,0.0,0.9214284776785832,0.0,200.0,1,1,0.5196428805803542
SYNTH_00769,ER,17,12,4,8,18,2.86,0.9999999166666736,0.6,12,Late,0,0,0,0,6,1.0,HalfTime,Day,8,1.66,0.0,0.3999999666666695,6.0,100.0,0,0,1.6500000083333326
SYNTH_00770,ER,18,19,0,10,28,1.98,1.5833332013889,0.9333333333333332,12,Late,0,0,2,4,0,0.0,0,Late,8,4.56,0.0,0.8047618519841314,0.0,0.0,1,0,0.2988095370039672
SYNTH_00771,ER,3,17,3,11,15,4.66,1.416666548611121,0.5,12,Late,0,0,0,0,3,1.0,PartTime,Day,8,1.97,0.0,0.5666666194444484,3.0,100.0,0,0,0.8583333451388879
SYNTH_00772,ER,2,10,2,22,29,2.34,0.99999990000001,0.9666666666666668,10,Day,0,0,0,0,2,0.0,0,Day,8,2.42,0.0,0.39999996000000404,2.0,0.0,1,0,0.900000009999999
SYNTH_00773,General Medicine,1,8,0,9,18,4.81,0.9999998750000156,0.6,8,Early,0,0,0,0,4,1.0,20Percent,Day,8,1.42,0.0,0.39999995000000627,4.0,100.0,0,1,1.4000000124999985
SYNTH_00774,ICU,10,15,4,24,16,3.13,1.249999895833342,0.5333333333333333,12,Late,0,0,2,2,0,0.0,0,Early,8,1.89,0.0,0.5857142440476225,0.0,0.0,0,0,0.10357143898809437
SYNTH_00775,ER,19,1,0,7,19,3.53,0.099999990000001,0.6333333333333333,10,Day,0,0,0,0,2,0.0,0,Day,8,3.08,0.0,0.0399999960000004,2.0,0.0,1,0,0.9900000009999999
SYNTH_00776,ER,17,1,1,11,17,3.17,0.099999990000001,0.5666666666666667,10,Day,0,0,0,0,2,1.0,FullTime,Day,8,3.43,0.0,0.0399999960000004,2.0,100.0,1,0,0.9900000009999999
SYNTH_00777,General Medicine,12,11,0,18,29,1.52,1.099999890000011,0.9666666666666668,10,Day,0,0,0,0,2,2.0,HalfTime,Day,8,1.98,0.0,0.4399999560000044,2.0,200.0,1,0,0.8900000109999989
SYNTH_00778,General Medicine,1,7,3,11,26,2.5,0.5833332847222263,0.8666666666666667,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,1.23,0.0,0.23333331388889056,2.0,100.0,0,0,0.6916666715277774
SYNTH_00779,Pediatrics,12,8,0,9,22,1.4,0.9999998750000156,0.7333333333333333,8,Early,0,0,0,0,4,1.0,PartTime,Day,8,2.56,0.0,0.39999995000000627,4.0,100.0,0,1,1.4000000124999985
SYNTH_00780,ER,17,11,2,9,18,3.49,0.9166665902777842,0.6,12,Late,0,0,0,0,4,2.0,HalfTime,Day,8,1.94,0.0,0.3666666361111137,4.0,200.0,0,0,1.1583333409722216
SYNTH_00781,Pediatrics,3,8,0,6,15,2.79,0.6666666111111158,0.5,12,Late,0,0,0,0,2,1.0,FullTime,Day,8,1.88,0.0,0.2666666444444463,2.0,100.0,0,0,0.6833333388888885
SYNTH_00782,General Medicine,11,9,1,10,15,4.11,1.1249998593750177,0.5,8,Early,0,0,0,0,2,0.0,0,Day,8,4.84,0.0,0.44999994375000707,2.0,0.0,0,1,0.8875000140624982
SYNTH_00783,General Medicine,17,1,0,19,26,1.88,0.1249999843750019,0.8666666666666667,8,Early,0,0,4,4,0,0.0,0,Early,8,3.47,0.0,0.22142856517857218,0.0,0.0,1,1,0.694642858705357
SYNTH_00784,ICU,3,15,3,14,24,1.66,1.8749997656250292,0.8,8,Early,0,0,0,0,2,1.0,HalfTime,Day,8,3.23,0.0,0.7499999062500118,2.0,100.0,0,1,0.812500023437497
SYNTH_00785,ER,8,19,4,11,17,2.63,1.899999810000019,0.5666666666666667,10,Day,0,0,1,3,0,1.0,FullTime,Day,8,2.66,0.0,0.8885713525714363,0.0,100.0,1,0,0.27785716185714093
SYNTH_00786,Pediatrics,4,6,0,9,29,4.71,0.7499999062500118,0.9666666666666668,8,Early,0,0,2,2,0,2.0,FullTime,Late,8,2.72,0.0,0.3857142482142904,0.0,200.0,0,1,0.4035714379464274
SYNTH_00787,General Medicine,7,1,0,5,23,3.84,0.0833333263888894,0.7666666666666667,12,Late,0,0,0,0,2,2.0,FullTime,Day,8,3.16,0.0,0.03333333055555576,2.0,200.0,0,0,0.7416666673611111
SYNTH_00788,General Medicine,14,0,2,17,21,2.68,0.0,0.7,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,3.79,0.0,0.0,2.0,100.0,0,1,1.0
SYNTH_00789,Pediatrics,14,18,3,22,16,3.07,1.4999998750000103,0.5333333333333333,12,Late,0,0,0,0,2,0.0,0,Day,8,3.81,0.0,0.5999999500000042,2.0,0.0,0,0,0.6000000124999989
SYNTH_00790,ICU,4,3,4,17,29,1.34,0.299999970000003,0.9666666666666668,10,Day,0,0,0,0,2,1.0,PartTime,Day,8,1.69,0.0,0.11999998800000121,2.0,100.0,1,0,0.9700000029999997
SYNTH_00791,General Medicine,16,1,1,22,27,4.94,0.0833333263888894,0.9,12,Late,0,0,1,3,0,1.0,PartTime,Late,8,3.0,0.0,0.16190475912698432,0.0,100.0,1,0,0.45952381021825395
SYNTH_00792,ER,1,13,0,9,23,3.67,1.083333243055563,0.7666666666666667,12,Late,0,0,0,0,2,0.0,0,Day,8,2.65,0.0,0.43333329722222524,2.0,0.0,0,0,0.6416666756944437
SYNTH_00793,General Medicine,17,1,4,17,24,2.14,0.1249999843750019,0.8,8,Early,0,0,4,4,0,2.0,FullTime,Early,8,4.48,0.0,0.22142856517857218,0.0,200.0,1,1,0.694642858705357
SYNTH_00794,ER,10,14,1,8,16,3.34,1.7499997812500274,0.5333333333333333,8,Early,0,0,2,2,0,1.0,HalfTime,Early,8,3.53,0.0,0.7857141982142968,0.0,100.0,1,1,0.5535714504464258
SYNTH_00795,Pediatrics,16,11,3,21,17,1.44,0.9166665902777842,0.5666666666666667,12,Late,0,0,0,0,7,2.0,20Percent,Day,8,3.13,0.0,0.3666666361111137,7.0,200.0,0,0,1.9083333409722216
SYNTH_00796,ER,16,4,3,7,25,4.86,0.4999999375000079,0.8333333333333334,8,Early,0,0,1,4,0,1.0,FullTime,Night,12,1.46,0.0,0.3714285464285746,0.0,100.0,0,0,0.15714286339285635
SYNTH_00797,Pediatrics,8,19,4,21,27,1.7,1.899999810000019,0.9,10,Day,0,0,0,0,2,1.0,HalfTime,Day,8,3.42,0.0,0.7599999240000077,2.0,100.0,1,0,0.8100000189999981
SYNTH_00798,ER,7,6,1,15,24,3.59,0.599999940000006,0.8,10,Day,0,0,0,0,5,0.0,0,Day,8,1.47,0.0,0.23999997600000242,5.0,0.0,1,0,1.6900000059999993
SYNTH_00799,Pediatrics,6,9,3,24,28,1.98,1.1249998593750177,0.9333333333333332,8,Early,0,0,0,0,3,0.0,0,Day,8,2.35,0.0,0.44999994375000707,3.0,0.0,0,1,1.1375000140624982
SYNTH_00800,ER,16,13,4,8,16,3.87,1.299999870000013,0.5333333333333333,10,Day,0,0,3,5,0,1.0,FullTime,Night,12,1.57,0.0,0.7342856622857196,0.0,100.0,0,0,0.06642858442857011
SYNTH_00801,ICU,16,13,3,6,17,4.11,1.6249997968750256,0.5666666666666667,8,Early,0,0,0,0,6,1.0,HalfTime,Day,8,3.77,0.0,0.6499999187500103,6.0,100.0,0,1,1.8375000203124974
SYNTH_00802,ER,7,4,3,24,20,3.69,0.3333333055555579,0.6666666666666666,12,Late,0,0,0,0,2,1.0,HalfTime,Day,8,1.83,0.0,0.13333332222222316,2.0,100.0,0,0,0.7166666694444442
SYNTH_00803,ER,9,17,3,20,23,3.46,1.416666548611121,0.7666666666666667,12,Late,0,0,0,0,3,0.0,0,Day,8,2.57,0.0,0.5666666194444484,3.0,0.0,0,0,0.8583333451388879
SYNTH_00804,ICU,14,13,2,22,23,4.57,1.299999870000013,0.7666666666666667,10,Day,0,0,0,0,2,0.0,0,Day,8,4.58,0.0,0.5199999480000053,2.0,0.0,1,0,0.8700000129999987
SYNTH_00805,General Medicine,11,1,1,12,21,1.31,0.1249999843750019,0.7,8,Early,0,0,0,0,3,0.0,0,Day,8,1.82,0.0,0.04999999375000076,3.0,0.0,0,1,1.2375000015624997
SYNTH_00806,General Medicine,14,11,4,7,26,2.32,1.3749998281250215,0.8666666666666667,8,Early,0,0,1,5,0,1.0,FullTime,Day,8,3.03,0.0,0.764285645535723,0.0,100.0,0,1,0.30892858861606926
SYNTH_00807,ER,7,5,4,13,17,1.99,0.499999950000005,0.5666666666666667,10,Day,0,0,1,4,0,2.0,FullTime,Late,8,2.68,0.0,0.37142855142857345,0.0,200.0,0,0,0.15714286214285664
SYNTH_00808,ICU,1,3,1,24,18,4.95,0.2499999791666684,0.6,12,Late,0,0,0,0,5,0.0,0,Day,8,1.07,0.0,0.09999999166666737,5.0,0.0,0,0,1.4750000020833332
SYNTH_00809,ER,13,12,1,10,20,2.56,1.199999880000012,0.6666666666666666,10,Day,0,0,0,0,2,0.0,0,Day,8,4.17,0.0,0.47999995200000484,2.0,0.0,1,0,0.8800000119999988
SYNTH_00810,Pediatrics,3,3,1,14,25,3.93,0.2499999791666684,0.8333333333333334,12,Late,0,0,0,0,2,1.0,FullTime,Day,8,1.28,0.0,0.09999999166666737,2.0,100.0,0,0,0.7250000020833332
SYNTH_00811,Pediatrics,4,13,1,14,19,3.74,1.6249997968750256,0.6333333333333333,8,Early,0,0,0,0,2,0.0,0,Day,8,2.9,0.0,0.6499999187500103,2.0,0.0,0,1,0.8375000203124974
SYNTH_00812,ER,11,15,0,17,16,1.85,1.249999895833342,0.5333333333333333,12,Late,0,0,2,5,0,2.0,FullTime,Late,8,3.24,0.0,0.7142856726190511,0.0,200.0,1,0,0.32142858184523726
SYNTH_00813,General Medicine,2,3,4,21,27,1.96,0.299999970000003,0.9,10,Day,0,0,0,0,2,0.0,0,Day,8,3.51,0.0,0.11999998800000121,2.0,0.0,1,0,0.9700000029999997
SYNTH_00814,General Medicine,14,0,0,13,20,2.13,0.0,0.6666666666666666,8,Early,0,0,0,0,6,0.0,0,Day,8,3.75,0.0,0.0,6.0,0.0,0,1,2.0
SYNTH_00815,ER,12,12,3,21,17,2.64,1.199999880000012,0.5666666666666667,10,Day,0,0,0,0,2,0.0,0,Day,8,2.01,0.0,0.47999995200000484,2.0,0.0,1,0,0.8800000119999988
SYNTH_00816,ER,17,3,3,13,28,1.94,0.299999970000003,0.9333333333333332,10,Day,0,0,0,0,3,1.0,FullTime,Day,8,1.04,0.0,0.11999998800000121,3.0,100.0,1,0,1.2200000029999998
SYNTH_00817,Pediatrics,12,19,4,13,22,1.08,1.5833332013889,0.7333333333333333,12,Late,0,0,4,4,0,2.0,FullTime,Night,12,3.89,0.0,0.8047618519841314,0.0,200.0,0,1,0.2988095370039672
SYNTH_00818,General Medicine,12,17,3,5,16,4.52,1.6999998300000172,0.5333333333333333,10,Day,0,0,0,0,3,1.0,HalfTime,Day,8,3.14,0.0,0.679999932000007,3.0,100.0,1,0,1.0800000169999984
SYNTH_00819,ER,1,5,1,6,15,4.86,0.4166666319444473,0.5,12,Late,0,0,1,5,0,2.0,FullTime,Day,8,4.34,0.0,0.3809523670634932,0.0,200.0,0,0,0.1547619082341267
SYNTH_00820,Pediatrics,13,2,0,20,23,2.37,0.2499999687500039,0.7666666666666667,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,4.29,0.0,0.09999998750000157,2.0,100.0,0,1,0.9750000031249996
SYNTH_00821,General Medicine,14,12,1,5,28,2.35,0.9999999166666736,0.9333333333333332,12,Late,0,0,0,0,4,0.0,0,Day,8,4.37,0.0,0.3999999666666695,4.0,0.0,0,0,1.1500000083333326
SYNTH_00822,ICU,2,15,3,14,26,1.03,1.8749997656250292,0.8666666666666667,8,Early,0,0,0,0,3,0.0,0,Day,8,2.94,0.0,0.7499999062500118,3.0,0.0,0,1,1.062500023437497
SYNTH_00823,Pediatrics,12,4,0,22,17,3.72,0.3333333055555579,0.5666666666666667,12,Late,0,0,4,4,0,1.0,FullTime,Day,8,2.33,0.0,0.30476189365079454,0.0,100.0,0,0,0.17380952658730137
SYNTH_00824,General Medicine,16,3,1,12,25,4.3,0.299999970000003,0.8333333333333334,10,Day,0,0,3,5,0,1.0,FullTime,Late,8,4.17,0.0,0.33428570228571547,0.0,100.0,0,0,0.16642857442857112
SYNTH_00825,General Medicine,4,7,4,15,15,1.59,0.5833332847222263,0.5,12,Late,0,0,3,3,0,0.0,0,Late,8,2.81,0.0,0.3619047424603191,0.0,0.0,1,0,0.40952381438492025
SYNTH_00826,Pediatrics,8,18,1,6,21,1.64,1.4999998750000103,0.7,12,Late,0,0,0,0,6,1.0,HalfTime,Day,8,1.73,0.0,0.5999999500000042,6.0,100.0,0,0,1.600000012499999
SYNTH_00827,ICU,2,13,3,12,27,4.16,1.6249997968750256,0.9,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,4.42,0.0,0.6499999187500103,2.0,100.0,0,1,0.8375000203124974
SYNTH_00828,Pediatrics,10,6,0,12,29,3.47,0.599999940000006,0.9666666666666668,10,Day,0,0,0,0,2,2.0,HalfTime,Day,8,4.53,0.0,0.23999997600000242,2.0,200.0,1,0,0.9400000059999993
SYNTH_00829,General Medicine,9,13,4,21,24,1.18,1.083333243055563,0.8,12,Late,0,0,0,0,7,1.0,20Percent,Day,8,2.87,0.0,0.43333329722222524,7.0,100.0,0,0,1.8916666756944438
SYNTH_00830,ER,15,5,0,19,19,3.49,0.499999950000005,0.6333333333333333,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,1.3,0.0,0.19999998000000202,2.0,200.0,1,0,0.9500000049999995
SYNTH_00831,ER,13,11,4,21,19,2.24,0.9166665902777842,0.6333333333333333,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,2.55,0.0,0.3666666361111137,2.0,100.0,0,0,0.6583333409722216
SYNTH_00832,Pediatrics,17,15,0,17,28,2.47,1.249999895833342,0.9333333333333332,12,Late,0,0,4,4,0,1.0,FullTime,Day,8,4.21,0.0,0.6714285297619083,0.0,100.0,0,0,0.08214286755952294
SYNTH_00833,General Medicine,16,16,3,23,15,4.08,1.5999998400000162,0.5,10,Day,0,0,1,3,0,2.0,PartTime,Early,8,4.61,0.0,0.768571364571435,0.0,200.0,0,0,0.05785715885714124
SYNTH_00834,ER,2,12,4,9,29,4.24,0.9999999166666736,0.9666666666666668,12,Late,0,0,0,0,4,2.0,HalfTime,Day,8,1.81,0.0,0.3999999666666695,4.0,200.0,0,0,1.1500000083333326
SYNTH_00835,General Medicine,14,13,2,16,29,2.6,1.299999870000013,0.9666666666666668,10,Day,0,0,0,0,4,1.0,HalfTime,Day,8,1.27,0.0,0.5199999480000053,4.0,100.0,1,0,1.3700000129999987
SYNTH_00836,Pediatrics,3,6,0,5,23,4.79,0.4999999583333368,0.7666666666666667,12,Late,0,0,2,2,0,2.0,FullTime,Early,8,4.51,0.0,0.28571426904762043,0.0,200.0,0,0,0.1785714327380949
SYNTH_00837,ER,12,13,0,9,21,2.63,1.6249997968750256,0.7,8,Early,0,0,3,3,0,1.0,FullTime,Late,8,2.56,0.0,0.7785713473214388,0.0,100.0,0,1,0.3053571631696403
SYNTH_00838,General Medicine,8,14,1,12,22,4.09,1.399999860000014,0.7333333333333333,10,Day,0,0,0,0,3,1.0,20Percent,Day,8,3.17,0.0,0.5599999440000056,3.0,100.0,1,0,1.1100000139999986
SYNTH_00839,ER,2,11,4,17,23,2.94,0.9166665902777842,0.7666666666666667,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,4.87,0.0,0.3666666361111137,2.0,100.0,0,0,0.6583333409722216
SYNTH_00840,Pediatrics,4,16,2,12,20,4.59,1.3333332222222316,0.6666666666666666,12,Late,0,0,5,5,0,2.0,FullTime,Early,8,1.27,0.0,0.7476190031746069,0.0,200.0,0,0,0.06309524920634826
SYNTH_00841,General Medicine,14,8,3,15,26,4.63,0.9999998750000156,0.8666666666666667,8,Early,0,0,2,2,0,1.0,HalfTime,Night,12,3.59,0.0,0.48571423571429195,0.0,100.0,0,0,0.128571441071427
SYNTH_00842,ER,16,14,1,5,19,1.35,1.399999860000014,0.6333333333333333,10,Day,0,0,0,0,5,1.0,PartTime,Day,8,1.3,0.0,0.5599999440000056,5.0,100.0,1,0,1.6100000139999986
SYNTH_00843,Pediatrics,19,11,2,17,20,4.75,0.9166665902777842,0.6666666666666666,12,Late,0,0,0,0,4,1.0,HalfTime,Day,8,2.5,0.0,0.3666666361111137,4.0,100.0,0,0,1.1583333409722216
SYNTH_00844,ER,2,1,4,23,25,4.3,0.1249999843750019,0.8333333333333334,8,Early,0,0,2,2,0,1.0,FullTime,Night,12,4.22,0.0,0.13571427946428646,0.0,100.0,0,0,0.21607143013392838
SYNTH_00845,ER,12,4,2,7,16,4.17,0.3333333055555579,0.5333333333333333,12,Late,0,0,0,0,2,2.0,FullTime,Day,8,2.73,0.0,0.13333332222222316,2.0,200.0,0,0,0.7166666694444442
SYNTH_00846,ICU,14,12,0,21,18,1.8,1.199999880000012,0.6,10,Day,0,0,0,0,2,0.0,0,Day,8,4.99,0.0,0.47999995200000484,2.0,0.0,1,0,0.8800000119999988
SYNTH_00847,ICU,6,19,0,9,17,4.22,1.5833332013889,0.5666666666666667,12,Late,0,0,2,4,0,1.0,FullTime,Late,8,3.24,0.0,0.8047618519841314,0.0,100.0,1,0,0.2988095370039672
SYNTH_00848,Pediatrics,13,7,1,24,27,4.4,0.5833332847222263,0.9,12,Late,0,0,0,0,3,2.0,HalfTime,Day,8,2.28,0.0,0.23333331388889056,3.0,200.0,0,0,0.9416666715277774
SYNTH_00849,ICU,4,13,4,12,21,2.16,1.083333243055563,0.7,12,Late,0,0,3,3,0,1.0,PartTime,Early,8,1.88,0.0,0.5619047257936538,0.0,100.0,0,0,0.10952381855158655
SYNTH_00850,Pediatrics,18,14,4,18,23,4.81,1.166666569444453,0.7666666666666667,12,Late,0,0,3,5,0,2.0,FullTime,Early,8,2.4,0.0,0.6809523420634954,0.0,200.0,0,0,0.07976191448412615
SYNTH_00851,ICU,12,10,2,8,19,1.2,1.2499998437500195,0.6333333333333333,8,Early,0,0,1,5,0,1.0,FullTime,Late,8,2.49,0.0,0.7142856517857221,0.0,100.0,0,1,0.32142858705356947
SYNTH_00852,ER,19,0,1,15,20,1.6,0.0,0.6666666666666666,8,Early,0,0,0,0,2,0.0,0,Day,8,1.27,0.0,0.0,2.0,0.0,0,1,1.0
SYNTH_00853,Pediatrics,8,2,4,24,24,3.15,0.199999980000002,0.8,10,Day,0,0,3,6,0,1.0,PartTime,Night,12,2.48,0.0,0.3371428491428579,0.0,100.0,0,0,0.16571428771428554
SYNTH_00854,Pediatrics,7,16,0,19,28,3.3,1.9999997500000315,0.9333333333333332,8,Early,0,0,0,0,2,0.0,0,Day,8,2.86,0.0,0.7999999000000126,2.0,0.0,0,1,0.8000000249999968
SYNTH_00855,ER,16,18,2,23,26,3.58,2.249999718750036,0.8666666666666667,8,Early,0,0,0,0,5,1.0,HalfTime,Day,8,3.89,0.0,0.8999998875000144,5.0,100.0,0,1,1.5250000281249965
SYNTH_00856,Pediatrics,19,13,3,11,26,1.07,1.299999870000013,0.8666666666666667,10,Day,0,0,0,0,2,1.0,FullTime,Day,8,3.63,0.0,0.5199999480000053,2.0,100.0,1,0,0.8700000129999987
SYNTH_00857,Pediatrics,6,7,0,23,16,4.84,0.8749998906250137,0.5333333333333333,8,Early,0,0,0,0,3,2.0,PartTime,Day,8,3.84,0.0,0.3499999562500055,3.0,200.0,0,1,1.1625000109374986
SYNTH_00858,ICU,11,12,1,23,17,1.18,1.4999998125000236,0.5666666666666667,8,Early,0,0,2,2,0,1.0,20Percent,Early,8,1.03,0.0,0.6857142107142952,0.0,100.0,1,1,0.5785714473214262
SYNTH_00859,Pediatrics,5,19,4,15,17,1.57,1.899999810000019,0.5666666666666667,10,Day,0,0,0,0,2,0.0,0,Day,8,1.87,0.0,0.7599999240000077,2.0,0.0,1,0,0.8100000189999981
SYNTH_00860,General Medicine,16,2,0,9,26,1.06,0.199999980000002,0.8666666666666667,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,3.65,0.0,0.0799999920000008,2.0,200.0,1,0,0.9800000019999998
SYNTH_00861,ER,7,4,3,9,26,3.27,0.399999960000004,0.8666666666666667,10,Day,0,0,0,0,2,1.0,PartTime,Day,8,2.94,0.0,0.1599999840000016,2.0,100.0,1,0,0.9600000039999996
SYNTH_00862,ICU,5,8,3,12,29,4.73,0.6666666111111158,0.9666666666666668,12,Late,0,0,0,0,4,2.0,HalfTime,Day,8,1.02,0.0,0.2666666444444463,4.0,200.0,0,0,1.1833333388888885
SYNTH_00863,ICU,11,5,1,14,23,3.66,0.4166666319444473,0.7666666666666667,12,Late,0,0,3,5,0,0.0,0,Late,8,4.22,0.0,0.3809523670634932,0.0,0.0,1,0,0.4047619082341267
